CENTRO,PLAN,NOTA_FUERA,NOTA_UAM,DIFERENCIA
Facultad de Derecho,Graduado/a en Derecho (2016),6.8,7.397142857142857,-0.597142857142857
Facultad de Medicina,Graduado/a en Medicina (2014),7.9923076923076914,6.908333333333334,1.0839743589743573
Facultad de Ciencias,Graduado/a en Ciencia y Tecnología de los Alimentos,6.5375,6.13,0.40749999999999975
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.8076923076923075,6.145945945945946,1.6617463617463617
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,9.583333333333334,7.232142857142857,2.351190476190477
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.1000000000000005,6.7875,-0.6874999999999991
Facultad de Medicina,Graduado/a en Medicina,7.8,7.168852459016394,0.6311475409836058
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.7666666666666675,6.851612903225806,0.9150537634408611
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.544444444444444,7.493548387096775,1.0508960573476696
Facultad de Psicología,Graduado/a en Psicología (2013),6.8,7.715151515151515,-0.915151515151515
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,9.9,8.794285714285715,1.105714285714285
Facultad de Psicología,Graduado/a en Psicología (2013),9.4,9.096296296296297,0.3037037037037038
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.4,6.464285714285714,-0.06428571428571406
Facultad de Ciencias,Graduado/a en Bioquímica,8.366666666666667,7.303333333333333,1.0633333333333344
Facultad de Derecho,Graduado/a en Derecho (2016),6.685714285714285,6.555882352941176,0.12983193277310878
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,7.371428571428572,8.351851851851851,-0.9804232804232793
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",8.095238095238095,8.72,-0.6247619047619057
Facultad de Derecho,Graduado/a en Derecho,9.0,9.023529411764706,-0.0235294117647058
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.277777777777778,6.578048780487805,-0.30027100271002727
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.777777777777778,7.485416666666667,-0.7076388888888889
Facultad de Derecho,Graduado/a en Derecho,7.111111111111111,6.17741935483871,0.9336917562724008
Facultad de Medicina,Graduado/a en Medicina (2014),7.585714285714286,7.142553191489362,0.44316109422492467
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),7.5200000000000005,7.336585365853659,0.18341463414634163
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.3,7.524137931034482,-0.2241379310344822
Facultad de Derecho,Graduado/a en Derecho,7.333333333333333,6.061290322580645,1.2720430107526877
Facultad de Medicina,Graduado/a en Medicina,7.2272727272727275,6.837037037037037,0.3902356902356905
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.340000000000001,6.242857142857143,1.0971428571428579
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,7.3,7.86551724137931,-0.5655172413793101
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,8.125,7.183333333333334,0.9416666666666664
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,6.4,6.887096774193548,-0.4870967741935477
Facultad de Ciencias,Graduado/a en Bioquímica,8.9,8.437037037037037,0.4629629629629637
Facultad de Derecho,Graduado/a en Derecho,9.7,7.437142857142858,2.2628571428571416
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.625,6.722727272727273,0.9022727272727273
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.742857142857143,6.92962962962963,0.8132275132275133
Facultad de Ciencias,Graduado/a en Física,7.955555555555555,7.389655172413794,0.565900383141761
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),7.74,6.6571428571428575,1.0828571428571427
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación (2019),8.357142857142858,7.678787878787879,0.6783549783549789
Facultad de Psicología,Graduado/a en Psicología (2013),8.82,8.7,0.120000000000001
Facultad de Derecho,Graduado/a en Derecho (2016),5.5,6.392307692307693,-0.8923076923076927
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,6.540000000000001,6.683333333333334,-0.14333333333333265
Facultad de Derecho,Graduado/a en Derecho,6.8,6.312,0.48799999999999955
Facultad de Medicina,Graduado/a en Medicina (2014),6.992857142857143,7.017021276595745,-0.024164133738602267
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.0,8.157142857142857,0.8428571428571434
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,6.75,7.879310344827586,-1.1293103448275863
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.214285714285714,7.0793103448275865,0.13497536945812794
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.375,7.038235294117648,-0.6632352941176478
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,5.511111111111111,7.082758620689655,-1.5716475095785443
Facultad de Psicología,Graduado/a en Psicología (2013),7.58,7.409090909090909,0.1709090909090909
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,7.9,7.135897435897436,0.764102564102564
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.83,8.55,-0.7200000000000006
Facultad de Ciencias,Graduado/a en Física,7.31,8.192592592592591,-0.8825925925925917
Facultad de Psicología,Graduado/a en Psicología (2013),9.5,7.351515151515152,2.1484848484848484
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.75,7.989999999999999,0.7600000000000007
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,8.11111111111111,6.774074074074075,1.3370370370370361
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.080000000000002,7.214285714285714,1.8657142857142874
Facultad de Derecho,Graduado/a en Derecho,7.2,7.06764705882353,0.13235294117647012
Facultad de Medicina,Graduado/a en Medicina (2014),8.36923076923077,7.09375,1.2754807692307697
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.25,7.2942307692307695,1.9557692307692305
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,7.909090909090909,8.200000000000001,-0.2909090909090919
Facultad de Filosofía y Letras,Graduado/a en Historia,7.840000000000001,6.3966666666666665,1.4433333333333342
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),5.9,7.881081081081081,-1.981081081081081
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.375,7.6499999999999995,-0.27499999999999947
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,8.83,9.046666666666665,-0.216666666666665
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,9.083333333333334,6.586206896551724,2.4971264367816097
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.3,8.80857142857143,-0.5085714285714289
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,8.33,7.678260869565217,0.651739130434783
Facultad de Derecho,Graduado/a en Derecho,6.9,6.893939393939394,0.006060606060606766
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,8.7,8.700000000000001,-1.7763568394002505e-15
Facultad de Ciencias,Graduado/a en Matemáticas,8.0,7.107692307692308,0.8923076923076918
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),7.866666666666666,6.276190476190477,1.5904761904761893
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.0625,8.90625,0.15625
Facultad de Psicología,Graduado/a en Psicología (2013),8.45,8.057575757575757,0.39242424242424256
Facultad de Derecho,Graduado/a en Derecho,7.88,7.297142857142857,0.5828571428571427
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.2,7.748571428571428,1.451428571428571
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.0,6.6117647058823525,2.3882352941176475
Facultad de Psicología,Graduado/a en Psicología (2013),8.22,6.871428571428572,1.3485714285714288
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),8.66,7.906382978723404,0.7536170212765958
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.1,8.465384615384615,0.634615384615385
Facultad de Derecho,Graduado/a en Derecho,8.336363636363636,6.9222222222222225,1.4141414141414135
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.5,8.708333333333334,0.7916666666666661
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,6.7,6.936842105263159,-0.2368421052631584
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.416666666666666,8.353125,0.06354166666666572
Facultad de Ciencias,Graduado/a en Física,7.416666666666667,8.067741935483872,-0.6510752688172046
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.7,7.29375,1.4062499999999991
Facultad de Ciencias,Graduado/a en Física,8.142857142857142,7.64,0.5028571428571427
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.875,6.738888888888889,1.136111111111111
Facultad de Derecho,Graduado/a en Derecho,8.25,6.9676470588235295,1.2823529411764705
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.5,7.708571428571429,-0.20857142857142907
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,7.833333333333333,6.822857142857143,1.01047619047619
Facultad de Psicología,Graduado/a en Psicología (2013),9.5,7.621875,1.8781249999999998
Facultad de Psicología,Graduado/a en Psicología (2013),6.675,7.636363636363637,-0.9613636363636369
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.977777777777778,7.670967741935484,0.30681003584229405
Facultad de Medicina,Graduado/a en Enfermería (2020),9.0,8.1375,0.8625000000000007
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.166666666666667,7.583018867924528,-0.4163522012578609
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.711111111111111,7.596666666666667,-0.8855555555555554
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.74,9.446341463414635,0.2936585365853652
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,9.7,8.810714285714285,0.8892857142857142
Facultad de Derecho,Graduado/a en Derecho,7.0,6.158333333333333,0.8416666666666668
Facultad de Derecho,Graduado/a en Derecho (2016),7.800000000000001,7.525806451612904,0.274193548387097
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.959999999999999,7.9192307692307695,0.04076923076922956
Facultad de Psicología,Graduado/a en Psicología (2013),7.62,7.49090909090909,0.1290909090909098
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática (Modalidad Bilingüe 2018),8.5,7.1499999999999995,1.3500000000000005
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",8.465217391304348,8.41875,0.04646739130434874
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.176923076923076,7.372093023255814,-0.19516994633273743
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,7.411111111111111,7.129166666666666,0.281944444444445
Facultad de Derecho,Graduado/a en Derecho,7.888888888888889,6.064516129032258,1.8243727598566313
Facultad de Psicología,Graduado/a en Psicología (2013),8.1,6.615625,1.484375
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,7.32,7.685714285714286,-0.36571428571428566
Facultad de Ciencias,Graduado/a en Física,7.32,7.9185185185185185,-0.5985185185185182
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,9.1,7.268888888888889,1.8311111111111105
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.2,6.9,1.299999999999999
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.188888888888889,8.05609756097561,-0.8672086720867211
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",6.433333333333334,6.894117647058824,-0.46078431372549034
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.722222222222222,6.166666666666667,0.5555555555555554
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.7375,8.164285714285715,0.5732142857142861
Facultad de Derecho,Graduado/a en Derecho (2016),7.5,6.786486486486487,0.7135135135135133
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,8.516666666666666,8.74736842105263,-0.23070175438596507
Facultad de Derecho,Graduado/a en Derecho,6.554545454545454,5.955555555555556,0.5989898989898981
Facultad de Psicología,Graduado/a en Psicología (2013),8.825,6.92,1.9049999999999994
Escuela Politécnica Superior,Graduado/a en Ingeniería Biomédica,7.275,7.140000000000001,0.1349999999999998
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,7.5,8.925,-1.4250000000000007
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.666666666666666,6.938709677419355,1.7279569892473114
